conference,conference_year,doi,dblp_title,dblp_url
PLDI,2022,https://doi.org/10.1145/3519939.3523709,Visualization question answering using introspective program synthesis.,https://dblp.org/rec/conf/pldi/ChenY022
PLDI,2022,https://doi.org/10.1145/3519939.3523718,Sequential reasoning for optimizing compilers under weak memory concurrency.,https://dblp.org/rec/conf/pldi/ChoLLHL22
PLDI,2022,https://doi.org/10.1145/3519939.3523429,Can reactive synthesis and syntax-guided synthesis be friends?,https://dblp.org/rec/conf/pldi/ChoiFPS22
PLDI,2022,https://doi.org/10.1145/3519939.3523445,Modular information flow through ownership.,https://dblp.org/rec/conf/pldi/CrichtonPAH22
PLDI,2022,https://doi.org/10.1145/3519939.3523451,Compass: strong and compositional library specifications in relaxed memory separation logic.,https://dblp.org/rec/conf/pldi/DangJCNMKD22
PLDI,2022,https://doi.org/10.1145/3519939.3523733,PaC-trees: supporting parallel and compressed purely-functional collections.,https://dblp.org/rec/conf/pldi/DhulipalaB0022
PLDI,2022,https://doi.org/10.1145/3519939.3523715,Leapfrog: certified equivalence for protocol parsers.,https://dblp.org/rec/conf/pldi/DoengesKSFM22
PLDI,2022,https://doi.org/10.1145/3519939.3523711,WebRobot: web robotic process automation using interactive programming-by-demonstration.,https://dblp.org/rec/conf/pldi/DongHLCW22
PLDI,2022,https://doi.org/10.1145/3519939.3523727,Sound sequentialization for concurrent program verification.,https://dblp.org/rec/conf/pldi/FarzanKP22
PLDI,2022,https://doi.org/10.1145/3519939.3523726,Recursion synthesis with unrealizability witnesses.,https://dblp.org/rec/conf/pldi/FarzanLN22
PLDI,2022,https://doi.org/10.1145/3519939.3523700,IRDL: an IR definition language for SSA compilers.,https://dblp.org/rec/conf/pldi/FehrNRA0G22
PLDI,2022,https://doi.org/10.1145/3519939.3523729,Deoptless: speculation with dispatched on-stack replacement and specialized continuations.,https://dblp.org/rec/conf/pldi/FluckigerJKV22
PLDI,2022,https://doi.org/10.1145/3519939.3523723,Checking robustness to weak persistency models.,https://dblp.org/rec/conf/pldi/GorjiaraLLXD22
PLDI,2022,https://doi.org/10.1145/3519939.3523430,Deep and shallow types for gradual languages.,https://dblp.org/rec/conf/pldi/Greenman22
PLDI,2022,https://doi.org/10.1145/3519939.3523717,P4BID: information flow control in p4.,https://dblp.org/rec/conf/pldi/GrewalDH22
PLDI,2022,https://doi.org/10.1145/3519939.3523450,Type-directed program synthesis for RESTful APIs.,https://dblp.org/rec/conf/pldi/GuoCT0SP22
PLDI,2022,https://doi.org/10.1145/3519939.3523725,ANOSY: approximated knowledge synthesis with refinement types for declassification.,https://dblp.org/rec/conf/pldi/GuriaVGP22
PLDI,2022,https://doi.org/10.1145/3519939.3523444,Adore: atomic distributed objects with certified reconfiguration.,https://dblp.org/rec/conf/pldi/HonoreSKS22
PLDI,2022,https://doi.org/10.1145/3519939.3523426,Hamband: RDMA replicated data types.,https://dblp.org/rec/conf/pldi/HoushmandSL22
PLDI,2022,https://doi.org/10.1145/3519939.3523446,Exocompilation for productive programming of hardware accelerators.,https://dblp.org/rec/conf/pldi/IkarashiBRGR22
PLDI,2022,https://doi.org/10.1145/3519939.3523731,CycleQ: an efficient basis for cyclic equational reasoning.,https://dblp.org/rec/conf/pldi/JonesOR22
PLDI,2022,https://doi.org/10.1145/3519939.3523724,RunTime-assisted convergence in replicated data types.,https://dblp.org/rec/conf/pldi/KakiPL22
PLDI,2022,https://doi.org/10.1145/3519939.3523456,Software-hardware codesign for efficient in-memory regular pattern matching.,https://dblp.org/rec/conf/pldi/KongYCGHM022
PLDI,2022,https://doi.org/10.1145/3519939.3523454,WARio: efficient code generation for intermittent computing.,https://dblp.org/rec/conf/pldi/KortbeekGHCP22
PLDI,2022,https://doi.org/10.1145/3519939.3523441,"Mako: a low-pause, high-throughput evacuating collector for memory-disaggregated datacenters.",https://dblp.org/rec/conf/pldi/MaLWQBBKX22
PLDI,2022,https://doi.org/10.1145/3519939.3523704,RustHornBelt: a semantic foundation for functional verification of Rust programs with unsafe code.,https://dblp.org/rec/conf/pldi/MatsushitaDJD22
PLDI,2022,https://doi.org/10.1145/3519939.3523443,A flexible type system for fearless concurrency.,https://dblp.org/rec/conf/pldi/MilanoTM22
PLDI,2022,https://doi.org/10.1145/3519939.3523714,Warping cache simulation of polyhedral programs.,https://dblp.org/rec/conf/pldi/MorelliR22
PLDI,2022,https://doi.org/10.1145/3519939.3523432,Diaframe: automated verification of fine-grained concurrent programs in Iris.,https://dblp.org/rec/conf/pldi/MulderKG22
PLDI,2022,https://doi.org/10.1145/3519939.3523728,Quickstrom: property-based acceptance testing with LTL specifications.,https://dblp.org/rec/conf/pldi/OConnorW22
PLDI,2022,https://doi.org/10.1145/3519939.3523707,Computing correctly with inductive relations.,https://dblp.org/rec/conf/pldi/Paraskevopoulou22
PLDI,2022,https://doi.org/10.1145/3519939.3523705,Landmarks and regions: a robust approach to data extraction.,https://dblp.org/rec/conf/pldi/ParthasarathyPK22
PLDI,2022,https://doi.org/10.1145/3519939.3523713,Algebraic reasoning of Quantum programs via non-idempotent Kleene algebra.,https://dblp.org/rec/conf/pldi/PengYW22
PLDI,2022,https://doi.org/10.1145/3519939.3523706,Relational compilation for performance-critical applications: extensible proof-producing translation of functional models into low-level code.,https://dblp.org/rec/conf/pldi/Pit-ClaudelPJEC22
PLDI,2022,https://doi.org/10.1145/3519939.3523457,Interpreter-guided differential JIT compiler unit testing.,https://dblp.org/rec/conf/pldi/PolitoDT22
PLDI,2022,https://doi.org/10.1145/3519939.3523719,Lasagne: a static binary translator for weak memory model architectures.,https://dblp.org/rec/conf/pldi/RochaS0GSCB22
PLDI,2022,https://doi.org/10.1145/3519939.3523434,Islaris: verification of machine code against authoritative ISA semantics.,https://dblp.org/rec/conf/pldi/SammlerHL0PD0S22
PLDI,2022,https://doi.org/10.1145/3519939.3523710,A typed continuation-passing translation for lexical effect handlers.,https://dblp.org/rec/conf/pldi/SchusterB0O22
PLDI,2022,https://doi.org/10.1145/3519939.3523735,Certified mergeable replicated data types.,https://dblp.org/rec/conf/pldi/Soundarapandian22
PLDI,2022,https://doi.org/10.1145/3519939.3523708,Hardening attack surfaces with formally proven binary format parsers.,https://dblp.org/rec/conf/pldi/SwamyRRSNMVTCG22
PLDI,2022,https://doi.org/10.1145/3519939.3523448,FreeTensor: a free-form DSL with holistic optimizations for irregular tensor programs.,https://dblp.org/rec/conf/pldi/TangZWJZYZ22
PLDI,2022,https://doi.org/10.1145/3519939.3523431,Giallar: push-button verification for the qiskit Quantum compiler.,https://dblp.org/rec/conf/pldi/TaoSYLJCCG22
PLDI,2022,https://doi.org/10.1145/3519939.3523702,Formally verified lifting of C-compiled x86-64 binaries.,https://dblp.org/rec/conf/pldi/VerbeekBFR22
PLDI,2022,https://doi.org/10.1145/3519939.3523428,Odin: on-demand instrumentation with on-the-fly recompilation.,https://dblp.org/rec/conf/pldi/WangLZWX022
PLDI,2022,https://doi.org/10.1145/3519939.3523439,Bind the gap: compiling real software to hardware FFT accelerators.,https://dblp.org/rec/conf/pldi/WoodruffAAO22
PLDI,2022,https://doi.org/10.1145/3519939.3523433,Quartz: superoptimization of Quantum circuits.,https://dblp.org/rec/conf/pldi/XuLPLPHMPAAJ22
PLDI,2022,https://doi.org/10.1145/3519939.3523437,DISTAL: the distributed tensor algebra compiler.,https://dblp.org/rec/conf/pldi/YadavAK22
PLDI,2022,https://doi.org/10.1145/3519939.3523455,PDL: a high-level hardware design language for pipelined processors.,https://dblp.org/rec/conf/pldi/ZagieboyloSSM22
PLDI,2022,https://doi.org/10.1145/3519939.3523734,Verifying optimizations of concurrent programs in the promising semantics.,https://dblp.org/rec/conf/pldi/ZhaL022
PLDI,2022,https://doi.org/10.1145/3519939.3523732,Karp: a language for NP reductions.,https://dblp.org/rec/conf/pldi/ZhangHD22
PLDI,2022,https://doi.org/10.1145/3519939.3523440,"Low-latency, high-throughput garbage collection.",https://dblp.org/rec/conf/pldi/ZhaoBM22
PLDI,2022,https://doi.org/10.1145/3519939.3523712,Synthesizing analytical SQL queries from computation demonstration.,https://dblp.org/rec/conf/pldi/ZhouBCW22
PLDI,2022,https://doi.org/10.1145/3519939.3523435,Differential cost analysis with simultaneous potentials and anti-potentials.,https://dblp.org/rec/conf/pldi/ZikelicCBR22
