plot_order,cell_id,researcher_id,name,selected_conference,plot_conference,pc_year,selected_event_label,event_time,year,source_group,source_conference,is_related_source_conference,served_on_source_pc_this_year,citation_count,total_citations,source_share_pct,citing_work_id,citing_title,citing_authors,citing_doi,referenced_work_id,cited_work_title,cited_work_doi,ref_author_name,ref_author_id,ref_orcid,cited_publication_year,cited_work_age_years,citation_key_type,citation_key_value,author_position,is_self_citation,has_citing_author_on_cited_work,citing_author_overlap_ids,citing_author_overlap_names,matched_reference_author_rows,edge_counted_in_panel
5,90,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,OOPSLA,OOPSLA2,False,1,5.0,21.0,23.809523809523807,W4387667278,How Profilers Can Help Navigate Type Migration,Ben Greenman; Matthias Felleisen; Christos Dimoulas,https://doi.org/10.1145/3622817,W3205670054,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2021.0,2.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4379536306,Covering All the Bases: Type-Based Verification of Test Input Generators,Z. Zhou; Ashish Mishra; Benjamin Delaware; Suresh Jagannathan,https://doi.org/10.1145/3591271,W2083878525,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,1998.0,25.0,openalex_author_id,A5000384936,middle,False,True,A5034957233,Andrew K. Wright; Peter Thiemann; Stephen Weeks; Suresh Jagannathan,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4379518504,Derivative Based Nonbacktracking Real-World Regex Matching with Backtracking Semantics,Dan Moseley; Mario Nishio; Jose Perez Rodriguez; Olli Saarikivi; Stephen Toub; Margus Veanes; Tiki Wan; Eric You Xu,https://doi.org/10.1145/3591262,W2963977162,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2014.0,9.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4379536137,Feature-Sensitive Coverage for Conformance Testing of Programming Language Implementations,Jihyeok Park; Dongjun Youn; Kanguk Lee; Sukyoung Ryu,https://doi.org/10.1145/3591240,W202191487,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,14.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4379537177,Garbage-Collection Safety for Region-Based Type-Polymorphic Programs,Martin Elsman,https://doi.org/10.1145/3591229,W2001218627,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2002.0,21.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4379537177,Garbage-Collection Safety for Region-Based Type-Polymorphic Programs,Martin Elsman,https://doi.org/10.1145/3591229,W2032131014,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2001.0,22.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4363676382,Parameterized Algebraic Protocols,Andreia Mordido; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3591277,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,7.0,openalex_author_id,A5000384936,first,True,True,A5000384936; A5016342119,Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,91,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,PLDI,PLDI,False,0,7.0,21.0,33.33333333333333,W4363676382,Parameterized Algebraic Protocols,Andreia Mordido; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3591277,W4289856072,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,1.0,openalex_author_id,A5000384936,middle,True,True,A5000384936; A5016342119; A5066863234,Andreia Mordido; Bernardo Pinto de Almeida; Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,89,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,0,2023,POPL,POPL,False,0,1.0,21.0,4.761904761904762,W4315605962,Higher-Order Leak and Deadlock Free Locks,Jules Jacobs; Stephanie Balzer,https://doi.org/10.1145/3571229,W3014307583,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2020.0,3.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,92,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,ICFP,ICFP,True,0,1.0,26.0,3.8461538461538463,W4401597048,Double-Ended Bit-Stealing for Algebraic Data Types,Martin Elsman,https://doi.org/10.1145/3674628,W2064730464,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,1995.0,29.0,openalex_author_id,A5000384936,first,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223009,Automated Verification of Parametric Channel-Based Process Communication,Georgian-Vlad Saioc; Julien Lange; Anders Møller,https://doi.org/10.1145/3689784,W2512167970,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,8.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223291,Effects and Coeffects in Call-by-Push-Value,Cassia Torczon; Emmanuel Suárez Acevedo; Shubh Agrawal; Joey Velez‐Ginorio; Stephanie Weirich,https://doi.org/10.1145/3689750,W2022518532,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2003.0,21.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA1,False,0,9.0,26.0,34.61538461538461,W4396214269,Functional Ownership through Fractional Uniqueness,Daniel Marshall; Dominic Orchard,https://doi.org/10.1145/3649848,W4289782831,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2021.0,3.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223073,Law and Order for Typestate with Borrowing,Hannes Saffrich; Yuki Nishida; Peter Thiemann,https://doi.org/10.1145/3689763,W4289856072,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,2.0,openalex_author_id,A5000384936,middle,True,True,A5000384936,Andreia Mordido; Bernardo Pinto de Almeida; Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223073,Law and Order for Typestate with Borrowing,Hannes Saffrich; Yuki Nishida; Peter Thiemann,https://doi.org/10.1145/3689763,W4402701950,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2024.0,0.0,openalex_author_id,A5000384936,last,True,True,A5000384936; A5081655484,Hannes Saffrich; Peter Thiemann; Yuki Nishida,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403222949,Merging Gradual Typing,Wenjia Ye; Bruno C. d. S. Oliveira; Matías Toro,https://doi.org/10.1145/3689734,W2088295995,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223318,Programmable MCMC with Soundly Composed Guide Programs,Long Pham; Di Wang; Feras A. Saad; Jan Hoffmann,https://doi.org/10.1145/3689748,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,8.0,openalex_author_id,A5000384936,first,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223318,Programmable MCMC with Soundly Composed Guide Programs,Long Pham; Di Wang; Feras A. Saad; Jan Hoffmann,https://doi.org/10.1145/3689748,W4363676382,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2023.0,1.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,94,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,OOPSLA,OOPSLA2,False,0,9.0,26.0,34.61538461538461,W4403223013,QuAC: Quick Attribute-Centric Type Inference for Python,Jifeng Wu; Caroline Lemieux,https://doi.org/10.1145/3689783,W202191487,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,15.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399850786,Decidable Subtyping of Existential Types for Julia,Julia Belyakova; Benjamin Chung; Ross Tate; Jan Vítek,https://doi.org/10.1145/3656421,W2152240553,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,15.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399851459,Efficient Static Vulnerability Analysis for JavaScript with Multiversion Dependency Graphs,Mafalda Ferreira; Miguel Monteiro; Tiago Brito; Miguel E. Coimbra; Nuno Santos; Limin Jia; José Fragoso Santos,https://doi.org/10.1145/3656394,W202191487,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,15.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399851464,Quest Complete: The Holy Grail of Gradual Security,Tianyu Chen; Jeremy G. Siek,https://doi.org/10.1145/3656442,W2051748913,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2013.0,11.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399851464,Quest Complete: The Holy Grail of Gradual Security,Tianyu Chen; Jeremy G. Siek,https://doi.org/10.1145/3656442,W2538224465,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,8.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399850773,Reducing Static Analysis Unsoundness with Approximate Interpretation,Mathias Rud Laursen; Wenyuan Xu; Anders Møller,https://doi.org/10.1145/3656424,W202191487,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2009.0,15.0,openalex_author_id,A5000384936,last,False,True,A5103189175,Anders Møller; Peter Thiemann; Simon Holm Jensen,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399851238,"Space-Efficient Polymorphic Gradual Typing, Mostly Parametric",Atsushi Igarashi; S. Ozaki; Taro Sekiyama; Yudai Tanabe,https://doi.org/10.1145/3656441,W2088295995,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,95,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,PLDI,PLDI,False,0,7.0,26.0,26.923076923076923,W4399851238,"Space-Efficient Polymorphic Gradual Typing, Mostly Parametric",Atsushi Igarashi; S. Ozaki; Taro Sekiyama; Yudai Tanabe,https://doi.org/10.1145/3656441,W3205670054,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2021.0,3.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603516,Effectful Software Contracts,Cameron Moy; Christos Dimoulas; Matthias Felleisen,https://doi.org/10.1145/3632930,W2044710350,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603516,Effectful Software Contracts,Cameron Moy; Christos Dimoulas; Matthias Felleisen,https://doi.org/10.1145/3632930,W798485908,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W2001218627,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2002.0,22.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390604785,Explicit Effects and Effect Constraints in ReML,Martin Elsman,https://doi.org/10.1145/3632921,W2032131014,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2001.0,23.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603371,Ill-Typed Programs Don’t Evaluate,Steven Ramsay; Charlie Walpole,https://doi.org/10.1145/3632909,W1686144945,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603586,Parametric Subtyping for Structural Parametric Polymorphism,Henry DeYoung; Andreia Mordido; Frank Pfenning; Ankush Das,https://doi.org/10.1145/3632932,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,8.0,openalex_author_id,A5000384936,first,False,False,,,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603586,Parametric Subtyping for Structural Parametric Polymorphism,Henry DeYoung; Andreia Mordido; Frank Pfenning; Ankush Das,https://doi.org/10.1145/3632932,W4289856072,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,2.0,openalex_author_id,A5000384936,middle,False,True,A5066863234,Andreia Mordido; Bernardo Pinto de Almeida; Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603586,Parametric Subtyping for Structural Parametric Polymorphism,Henry DeYoung; Andreia Mordido; Frank Pfenning; Ankush Das,https://doi.org/10.1145/3632932,W4363676382,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2023.0,1.0,openalex_author_id,A5000384936,middle,False,True,A5066863234,Andreia Mordido; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,93,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,1,2024,POPL,POPL,False,0,9.0,26.0,34.61538461538461,W4390603566,Type-Based Gradual Typing Performance Optimization,John Peter Campora; Mohammad Wahiduzzaman Khan; Sheng Chen,https://doi.org/10.1145/3632931,W2088295995,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2015.0,9.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,96,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,ICFP,ICFP,True,1,4.0,14.0,28.57142857142857,W4412989653,Environment-Sharing Analysis and Caller-Provided Environments for Higher-Order Languages,J. A. Carr; Benjamin Quiring; John Reppy; Olin Shivers; Skye Soss; Byron Zhong,https://doi.org/10.1145/3747516,W2083878525,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,1998.0,27.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,96,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,ICFP,ICFP,True,1,4.0,14.0,28.57142857142857,W4412989191,Fusing Session-Typed Concurrent Programming into Functional Programming,Chuta Sano; Deepak Garg; Ryan Kavanagh; Brigitte Pientka; Bernardo Toninho,https://doi.org/10.1145/3747519,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,9.0,openalex_author_id,A5000384936,first,False,False,,,1.0,1
5,96,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,ICFP,ICFP,True,1,4.0,14.0,28.57142857142857,W4412989434,Multi-stage Programming with Splice Variables,Tsung-Ju Chiang; Ningning Xie,https://doi.org/10.1145/3747518,W2084790882,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2014.0,11.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,96,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,ICFP,ICFP,True,1,4.0,14.0,28.57142857142857,W4412989095,Robust Dynamic Embedding for Gradual Typing,Koen Jacobs; Matías Toro; Nicolas Tabareau; Éric Tanter,https://doi.org/10.1145/3747507,W2051748913,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2013.0,12.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W2112965682,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2004.0,21.0,openalex_author_id,A5000384936,last,True,True,A5000384936,Matthias Neubauer; Peter Thiemann,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W2508649175,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2016.0,9.0,openalex_author_id,A5000384936,first,True,True,A5000384936; A5016342119,Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W3093091986,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,3.0,openalex_author_id,A5000384936,last,True,True,A5000384936; A5081655484,Hannes Saffrich; Peter Thiemann,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W4289856072,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2022.0,3.0,openalex_author_id,A5000384936,middle,True,True,A5000384936; A5016342119,Andreia Mordido; Bernardo Pinto de Almeida; Peter Thiemann; Vasco T. Vasconcelos,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W4385849472,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2023.0,2.0,openalex_author_id,A5000384936,last,True,True,A5000384936; A5081655484,Hannes Saffrich; Peter Thiemann,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W4402701950,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2024.0,1.0,openalex_author_id,A5000384936,last,True,True,A5000384936; A5081655484,Hannes Saffrich; Peter Thiemann; Yuki Nishida,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414977241,Borrowing from Session Types,Hannes Saffrich; Janek Spaderna; Peter Thiemann; Vasco T. Vasconcelos,https://doi.org/10.1145/3763173,W4403223073,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2024.0,1.0,openalex_author_id,A5000384936,last,True,True,A5000384936; A5081655484,Hannes Saffrich; Peter Thiemann; Yuki Nishida,1.0,1
5,98,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,OOPSLA,OOPSLA2,False,0,8.0,14.0,57.14285714285714,W4414978635,Contract System Metatheories a la Carte: A Transition-System View of Contracts,Shu-Hung You; Christos Dimoulas; Robert Bruce Findler,https://doi.org/10.1145/3764861,W3205670054,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2021.0,4.0,openalex_author_id,A5000384936,middle,False,False,,,1.0,1
5,97,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,POPL,POPL,False,0,2.0,14.0,14.285714285714285,W4404403684,Derivative-Guided Symbolic Execution,Yongwei Yuan; Z. Zhou; Julia Belyakova; Suresh Jagannathan,https://doi.org/10.1145/3704886,W2963977162,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2014.0,11.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
5,97,peterthiemann,Peter Thiemann,ICFP,ICFP,2023,ICFP 2023,2,2025,POPL,POPL,False,0,2.0,14.0,14.285714285714285,W4406222355,Symbolic Automata: Omega-Regularity Modulo Theories,Margus Veanes; Thomas S. Ball; Gabriel Ebner; Ekaterina Zhuchko,https://doi.org/10.1145/3704838,W2962709051,,,Peter Thiemann,A5000384936,0000-0002-9000-1239,2018.0,7.0,openalex_author_id,A5000384936,last,False,False,,,1.0,1
6,100,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,ICFP,ICFP,True,0,2.0,7.0,28.57142857142857,W3195431916,Client-server sessions in linear logic,Zesen Qian; G. A. Kavvos; Lars Birkedal,https://doi.org/10.1145/3473567,W2124126159,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2009.0,12.0,openalex_author_id,A5069757996,first,False,False,,,1.0,1
6,100,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,ICFP,ICFP,True,0,2.0,7.0,28.57142857142857,W3195431916,Client-server sessions in linear logic,Zesen Qian; G. A. Kavvos; Lars Birkedal,https://doi.org/10.1145/3473567,W2797550608,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2018.0,3.0,openalex_author_id,A5069757996,last,False,False,,,1.0,1
6,102,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,OOPSLA,OOPSLA,False,0,1.0,7.0,14.285714285714285,W3207782580,A multiparty session typing discipline for fault-tolerant event-driven distributed programming,Malte Viering; Raymond Hu; Patrick Eugster; Lukasz Ziarek,https://doi.org/10.1145/3485501,W4205907492,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2016.0,5.0,openalex_author_id,A5069757996,middle,False,True,A5102840586,"Campos, Joana; Davide Ancona; Deniélou, Pierre Malo; Einar Broch Johnsen; Elena Giachino; Francisco Martins; Giuseppe Castagna; Joana Campos; Luca Padovani; Mario Bravetti; Montesi, Fabrizio; Nils Gesbert; Nobuko Yoshida; Raymond Hu; Rumyana Neykova; Simon J. Gay; Vasco T. Vasconcelos; Viviana Bono; Viviana Mascardi",1.0,1
6,103,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,PLDI,PLDI,False,0,2.0,7.0,28.57142857142857,W3175560211,Zooid: a DSL for certified multiparty computation: from mechanised metatheory to certified multiparty processes,David Castro; Francisco Ferreira; Lorenzo Gheri; Nobuko Yoshida,https://doi.org/10.1145/3453483.3454041,W2124126159,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2009.0,12.0,openalex_author_id,A5069757996,first,False,False,,,1.0,1
6,103,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,PLDI,PLDI,False,0,2.0,7.0,28.57142857142857,W3175560211,Zooid: a DSL for certified multiparty computation: from mechanised metatheory to certified multiparty processes,David Castro; Francisco Ferreira; Lorenzo Gheri; Nobuko Yoshida,https://doi.org/10.1145/3453483.3454041,W3014307583,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2020.0,1.0,openalex_author_id,A5069757996,first,False,False,,,1.0,1
6,101,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,POPL,POPL,False,0,2.0,7.0,28.57142857142857,W3113857243,Precise subtyping for asynchronous multiparty sessions,Silvia Ghilezan; Jovanka Pantović; Ivan Prokić; Alceste Scalas; Nobuko Yoshida,https://doi.org/10.1145/3434297,W2088962847,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2005.0,16.0,openalex_author_id,A5069757996,first,False,False,,,1.0,1
6,101,simonjgay,Simon J. Gay,ICFP,ICFP,2023,ICFP 2023,-2,2021,POPL,POPL,False,0,2.0,7.0,28.57142857142857,W3113857243,Precise subtyping for asynchronous multiparty sessions,Silvia Ghilezan; Jovanka Pantović; Ivan Prokić; Alceste Scalas; Nobuko Yoshida,https://doi.org/10.1145/3434297,W4205907492,,,Simon J. Gay,A5069757996,0000-0003-3033-9091,2016.0,5.0,openalex_author_id,A5069757996,middle,False,True,A5054171989,"Campos, Joana; Davide Ancona; Deniélou, Pierre Malo; Einar Broch Johnsen; Elena Giachino; Francisco Martins; Giuseppe Castagna; Joana Campos; Luca Padovani; Mario Bravetti; Montesi, Fabrizio; Nils Gesbert; Nobuko Yoshida; Raymond Hu; Rumyana Neykova; Simon J. Gay; Vasco T. Vasconcelos; Viviana Bono; Viviana Mascardi",1.0,1
