researcher_id,name,pc_year,selected_conference,event_time,year,conference,citing_work_id,citing_title,citing_authors,citing_doi,referenced_work_id,cited_work_title,cited_work_doi,ref_author_name,ref_author_id,ref_orcid,cited_publication_year,cited_work_age_years,citation_key_type,citation_key_value,author_position,is_self_citation,has_citing_author_on_cited_work,citing_author_overlap_names
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W3013861782,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2013.0,8.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W3149892921,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,first,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173363254,Cyclic program synthesis,Shachar Itzhaky; Hila Peleg; Nadia Polikarpova; Reuben N. S. Rowe; Ilya Sergey,https://doi.org/10.1145/3453483.3454087,W989845945,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3174531561,Example-guided synthesis of relational queries,Aalok Thakkar; Aaditya Naik; Nathaniel Sands; Rajeev Alur; Mayur Naik; Mukund Raghothaman,https://doi.org/10.1145/3453483.3454098,W1912569824,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2015.0,6.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3173556662,Specification synthesis with constrained Horn clauses,Sumanth Prabhu; Grigory Fedyukovich; Kumar Madhukar; Deepak D’Souza,https://doi.org/10.1145/3453483.3454104,W1544283013,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2012.0,9.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W1506404239,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2005.0,16.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W1541825597,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2005.0,16.0,openalex_author_id,A5008699657,middle,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W2162315884,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W2735990162,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2017.0,4.0,openalex_author_id,A5008699657,last,False,False,
viktorkuncak,Viktor Kunčak,2021,PLDI,0,2021,PLDI,W3176015640,Synthesizing data structure refinements from integrity constraints,Shankara Pailoor; Yuepeng Wang; Xinyu Wang; Işıl Dillig,https://doi.org/10.1145/3453483.3454063,W3012238446,,,Viktor Kunčak,A5008699657,0000-0001-7044-9522,2010.0,11.0,openalex_author_id,A5008699657,last,False,False,
