referenced_work_id,fetch_status,has_work,n_authorships,publication_year
W2620994026,fetched_singleton,True,1,2017.0
W2621005330,fetched_singleton,True,9,2017.0
W2621008993,fetched_singleton,True,6,2017.0
W2621026180,fetched_singleton,True,4,2015.0
W2621030385,fetched_singleton,True,2,2012.0
W2621097878,fetched_singleton,True,5,2017.0
W2621117964,fetched_singleton,True,1,2017.0
W2621123093,fetched_singleton,True,4,2017.0
W2621140322,not_found,False,0,
W2621143560,fetched_singleton,True,5,2017.0
W2621168830,fetched_singleton,True,1,1993.0
W2621177934,fetched_singleton,True,4,2017.0
W2621221525,fetched_singleton,True,1,2017.0
W2621225554,fetched_singleton,True,2,2017.0
W2621234157,fetched_singleton,True,1,2017.0
W2621297919,fetched_singleton,True,4,2017.0
W2621309684,fetched_singleton,True,1,1996.0
W2621350877,fetched_singleton,True,6,2017.0
W2621356408,fetched_singleton,True,2,2017.0
W2621357189,fetched_singleton,True,8,2017.0
W2621373082,fetched_singleton,True,3,2017.0
W2621447895,fetched_singleton,True,3,2017.0
W2621550233,fetched_singleton,True,3,2017.0
W2621558248,fetched_singleton,True,3,2017.0
W2621822648,fetched_singleton,True,5,2017.0
W2621914145,fetched_singleton,True,6,2017.0
W2621980927,fetched_singleton,True,3,2017.0
W2621996340,fetched_singleton,True,4,2017.0
W2622045392,fetched_singleton,True,9,2014.0
W2622193054,fetched_singleton,True,5,2017.0
W2622193995,fetched_singleton,True,9,2017.0
W2622428623,fetched_singleton,True,6,2017.0
W2622559577,fetched_singleton,True,3,2017.0
W2622682452,fetched_singleton,True,4,2017.0
W2622972021,fetched_singleton,True,5,2017.0
W2623287016,fetched_singleton,True,4,2017.0
W2623293810,fetched_singleton,True,1,1996.0
W2623327568,fetched_singleton,True,5,2017.0
W2623389408,fetched_singleton,True,4,2017.0
W2623410014,fetched_singleton,True,3,2017.0
W2623451521,fetched_singleton,True,6,2017.0
W2623550824,fetched_singleton,True,3,2017.0
W2623567496,fetched_singleton,True,3,2017.0
W2623604894,fetched_singleton,True,5,2017.0
W2623675588,fetched_singleton,True,4,2017.0
W2623757933,fetched_singleton,True,4,2017.0
W2623858458,fetched_singleton,True,1,1977.0
W2623901742,fetched_singleton,True,2,2010.0
W2623959073,fetched_singleton,True,2,2017.0
W2624094989,fetched_singleton,True,4,2017.0
W2624158749,fetched_singleton,True,7,2006.0
W2624178362,fetched_singleton,True,8,2017.0
W2624306950,fetched_singleton,True,3,2017.0
W2624308770,fetched_singleton,True,3,2017.0
W2624319794,fetched_singleton,True,6,2017.0
W2624409104,fetched_singleton,True,4,2017.0
W2624431344,fetched_singleton,True,3,2017.0
W2624503265,fetched_singleton,True,1,2016.0
W2624514417,fetched_singleton,True,7,2017.0
W2624677889,fetched_singleton,True,4,2017.0
W2624744662,fetched_singleton,True,1,2017.0
W2624755614,fetched_singleton,True,2,2017.0
W2624806594,fetched_singleton,True,3,2017.0
W2624813485,fetched_singleton,True,5,2018.0
W2624869780,fetched_singleton,True,3,2017.0
W2624950682,fetched_singleton,True,2,2017.0
W2624998622,fetched_singleton,True,4,2017.0
W2624999081,fetched_singleton,True,3,2017.0
W2625045736,fetched_singleton,True,2,2016.0
W2625056554,fetched_singleton,True,5,2017.0
W2625070311,fetched_singleton,True,4,2017.0
W2625141094,fetched_singleton,True,4,2017.0
W2625141509,fetched_singleton,True,9,2017.0
W2625240777,fetched_singleton,True,7,2017.0
W2625268615,fetched_singleton,True,4,2017.0
W2625421309,fetched_singleton,True,1,2017.0
W2625457103,fetched_singleton,True,9,2017.0
W2625458075,fetched_singleton,True,3,2017.0
W2625599531,fetched_singleton,True,7,2017.0
W2625673894,fetched_singleton,True,1,2017.0
W2625691739,fetched_singleton,True,4,2017.0
W2625706696,fetched_singleton,True,3,2017.0
W2625709394,fetched_singleton,True,4,2017.0
W2625722722,fetched_singleton,True,4,2017.0
W2625760763,fetched_singleton,True,6,2017.0
W2625764229,fetched_singleton,True,2,2017.0
W2625782120,fetched_singleton,True,6,2017.0
W2625806096,fetched_singleton,True,3,2017.0
W2625856576,fetched_singleton,True,2,2017.0
W2625924363,fetched_singleton,True,4,2017.0
W2625932173,fetched_singleton,True,3,2004.0
W2625960136,fetched_singleton,True,4,2016.0
W2626003279,fetched_singleton,True,3,2017.0
W2626029330,fetched_singleton,True,3,2017.0
W2626052469,fetched_singleton,True,2,2017.0
W2626089800,fetched_singleton,True,3,2012.0
W2626106541,fetched_singleton,True,3,2017.0
W2626211758,fetched_singleton,True,9,2017.0
W2626214930,fetched_singleton,True,1,2015.0
W2626217303,fetched_singleton,True,6,2017.0
W2626245353,fetched_singleton,True,2,2017.0
W2626317688,fetched_singleton,True,2,2017.0
W2626350546,fetched_singleton,True,1,2016.0
W2626356917,fetched_singleton,True,2,2017.0
W2626453174,fetched_singleton,True,7,2017.0
W2626492502,fetched_singleton,True,3,2012.0
W2626584434,fetched_singleton,True,2,2017.0
W2626631502,fetched_singleton,True,5,2017.0
W2626638040,fetched_singleton,True,4,2017.0
W2626656071,fetched_singleton,True,3,2017.0
W2626696598,fetched_singleton,True,2,2013.0
W2626726782,fetched_singleton,True,1,2017.0
W2626730881,fetched_singleton,True,6,2017.0
W2626778328,fetched_singleton,True,8,2025.0
W2626811727,fetched_singleton,True,3,2017.0
W2626823825,fetched_singleton,True,4,2017.0
W2626874786,fetched_singleton,True,2,2017.0
W2626914210,fetched_singleton,True,0,1972.0
W2626931523,fetched_singleton,True,3,2017.0
W2626953429,fetched_singleton,True,4,2017.0
W2626990892,fetched_singleton,True,3,2017.0
W2626991402,fetched_singleton,True,11,2017.0
W2627018084,fetched_singleton,True,2,2017.0
W2627050930,fetched_singleton,True,3,2017.0
W2627063456,fetched_singleton,True,3,2017.0
W2627092168,fetched_singleton,True,1,2017.0
W263344851,fetched_singleton,True,1,2003.0
W26338302,fetched_singleton,True,1,2008.0
W2634443969,fetched_singleton,True,3,2011.0
W2640092413,fetched_singleton,True,10,2017.0
W264111962,fetched_singleton,True,1,1979.0
W2641631519,fetched_singleton,True,3,2006.0
W2642053679,fetched_singleton,True,4,2017.0
W2644985445,fetched_singleton,True,5,2017.0
W2646210003,fetched_singleton,True,1,2017.0
W2646476955,fetched_singleton,True,4,2018.0
W265084489,fetched_singleton,True,1,1973.0
W2652625053,fetched_singleton,True,3,2017.0
W2654868256,fetched_singleton,True,6,2017.0
W26556108,fetched_singleton,True,2,2011.0
W2657126969,fetched_singleton,True,6,2017.0
W2660255895,fetched_singleton,True,1,2017.0
W266135116,fetched_singleton,True,2,2014.0
W2662647872,fetched_singleton,True,4,2017.0
W2670925489,fetched_singleton,True,3,2017.0
W2672830324,fetched_singleton,True,3,2000.0
W267417,fetched_singleton,True,2,1985.0
W267488415,fetched_singleton,True,1,2007.0
W26752331,fetched_singleton,True,4,2013.0
W2675276594,fetched_singleton,True,2,2003.0
W2676873924,fetched_singleton,True,2,2017.0
W268033665,fetched_singleton,True,4,2013.0
W2680592554,fetched_singleton,True,2,2014.0
W2681262331,fetched_singleton,True,1,2017.0
W2681883877,fetched_singleton,True,3,2011.0
W2685327025,fetched_singleton,True,3,2001.0
W2686043342,fetched_singleton,True,1,1984.0
W2687657776,fetched_singleton,True,3,2017.0
W2688713097,fetched_singleton,True,4,2017.0
W2700809142,fetched_singleton,True,3,1996.0
W2701059868,fetched_singleton,True,2,2017.0
W2701082322,fetched_singleton,True,5,2017.0
W2701225458,fetched_singleton,True,4,2017.0
W2702590602,fetched_singleton,True,1,1994.0
W2705915567,fetched_singleton,True,2,2017.0
W270849871,not_found,False,0,
W2708742135,fetched_singleton,True,3,2017.0
W270927586,fetched_singleton,True,3,2015.0
W2710413185,fetched_singleton,True,4,2015.0
W2713525763,fetched_singleton,True,2,2017.0
W2716515748,fetched_singleton,True,59,2018.0
W2718955078,fetched_singleton,True,5,2017.0
W2721006554,fetched_singleton,True,2,2017.0
W2722911145,fetched_singleton,True,1,1999.0
W2724095852,fetched_singleton,True,2,2017.0
W2724682678,fetched_singleton,True,2,2017.0
W2724694202,fetched_singleton,True,2,2017.0
W2724973355,fetched_singleton,True,2,2007.0
W2725170276,fetched_singleton,True,5,2017.0
W2725179571,fetched_singleton,True,1,1993.0
W2725322043,fetched_singleton,True,1,2017.0
W2725395424,fetched_singleton,True,3,2017.0
W2725434906,fetched_singleton,True,5,2017.0
W2725449579,fetched_singleton,True,6,2018.0
W2725468445,fetched_singleton,True,2,2017.0
W2725468844,fetched_singleton,True,3,2017.0
W2725602559,fetched_singleton,True,2,2011.0
W2725922920,fetched_singleton,True,1,2017.0
W2725986590,fetched_singleton,True,4,2017.0
W2726021294,fetched_singleton,True,2,2017.0
W2726198233,fetched_singleton,True,2,2017.0
W2727046775,fetched_singleton,True,3,2017.0
W2727092525,fetched_singleton,True,4,2017.0
W2727166190,fetched_singleton,True,4,2017.0
W2727220479,fetched_singleton,True,1,2012.0
W2727238169,fetched_singleton,True,9,2017.0
W2727386241,fetched_singleton,True,4,1975.0
W2727429054,fetched_singleton,True,5,2017.0
W2727444626,fetched_singleton,True,4,2017.0
W2727558056,fetched_singleton,True,1,1994.0
W2727655671,fetched_singleton,True,1,2007.0
W2727840223,fetched_singleton,True,6,2005.0
W2727902284,fetched_singleton,True,3,2015.0
W2727949054,fetched_singleton,True,4,2017.0
W2727953781,fetched_singleton,True,3,2017.0
W2727990967,fetched_singleton,True,4,2017.0
W2727998829,fetched_singleton,True,1,2017.0
W2728008137,fetched_singleton,True,4,2013.0
W2728028396,fetched_singleton,True,2,2017.0
W2728247669,fetched_singleton,True,8,2017.0
W2728359856,fetched_singleton,True,4,2017.0
W2728372868,fetched_singleton,True,1,2017.0
W2728654551,fetched_singleton,True,3,2017.0
W2729067184,fetched_singleton,True,6,2017.0
W2729177083,fetched_singleton,True,6,2017.0
W2729473725,fetched_singleton,True,2,2017.0
W2729610333,fetched_singleton,True,1,2017.0
W2729642007,fetched_singleton,True,2,2016.0
W2729732978,fetched_singleton,True,3,2017.0
W2729760496,fetched_singleton,True,2,2017.0
W2729767053,fetched_singleton,True,2,2017.0
W2729916207,fetched_singleton,True,2,2017.0
W2729947636,fetched_singleton,True,4,2017.0
W2730211708,fetched_singleton,True,2,2015.0
W2730334049,fetched_singleton,True,2,2017.0
W2730550703,fetched_singleton,True,3,2017.0
W2730651664,fetched_singleton,True,3,2017.0
W2730654650,fetched_singleton,True,2,2017.0
W2730845691,fetched_singleton,True,0,2018.0
W2730999914,fetched_singleton,True,3,2017.0
W2731197199,fetched_singleton,True,3,2017.0
W2731393287,fetched_singleton,True,3,2017.0
W2731415668,fetched_singleton,True,11,2017.0
W2731423391,fetched_singleton,True,4,2017.0
W2731451613,fetched_singleton,True,4,2017.0
W2731470241,fetched_singleton,True,3,2017.0
W2731479783,fetched_singleton,True,5,2017.0
W273178449,fetched_singleton,True,1,2012.0
W2731814385,fetched_singleton,True,3,2017.0
W2731881248,fetched_singleton,True,9,2017.0
W2731956051,fetched_singleton,True,5,2017.0
W2732039841,fetched_singleton,True,10,2017.0
W2732113146,fetched_singleton,True,4,2017.0
W2732215177,fetched_singleton,True,2,2017.0
W2732351623,fetched_singleton,True,5,2017.0
W2732579758,fetched_singleton,True,4,2017.0
W2732635930,fetched_singleton,True,2,2009.0
W2732642058,fetched_singleton,True,4,2017.0
W2732850221,fetched_singleton,True,2,2017.0
W2732869082,fetched_singleton,True,3,2017.0
W2732888418,fetched_singleton,True,8,2017.0
W2732951378,fetched_singleton,True,3,2017.0
W2732985646,fetched_singleton,True,2,1996.0
W2733130235,fetched_singleton,True,4,2017.0
W2733341201,fetched_singleton,True,2,2017.0
W2733411084,fetched_singleton,True,2,2017.0
W2733597612,fetched_singleton,True,2,2017.0
W2733601157,fetched_singleton,True,3,2017.0
W2733797181,fetched_singleton,True,1,2017.0
W2733882185,fetched_singleton,True,5,2017.0
W2733903953,fetched_singleton,True,2,2017.0
W2733970977,fetched_singleton,True,5,2017.0
W2734245281,fetched_singleton,True,6,2017.0
W2734330146,fetched_singleton,True,6,2017.0
W2734336505,fetched_singleton,True,5,2017.0
W2734348649,fetched_singleton,True,2,2017.0
W2734358244,fetched_singleton,True,4,2017.0
W2734361589,fetched_singleton,True,2,1987.0
W2734444937,fetched_singleton,True,7,2015.0
W2734461124,fetched_singleton,True,5,2017.0
W2734474749,fetched_singleton,True,4,2017.0
W2734503377,fetched_singleton,True,3,2017.0
W2734608303,fetched_singleton,True,3,2017.0
W2734705105,fetched_singleton,True,2,2017.0
W2734788368,fetched_singleton,True,2,2017.0
W2734789924,fetched_singleton,True,2,2017.0
W2734797515,fetched_singleton,True,1,2017.0
W2734817039,fetched_singleton,True,3,2017.0
W2734853177,fetched_singleton,True,2,2017.0
W2734934908,fetched_singleton,True,3,2017.0
W2734941459,fetched_singleton,True,6,2017.0
W2735014336,fetched_singleton,True,5,2017.0
W2735021239,fetched_singleton,True,5,2017.0
W2735065582,fetched_singleton,True,1,2000.0
W2735077751,fetched_singleton,True,4,2017.0
W2735107749,fetched_singleton,True,5,2017.0
W2735132087,fetched_singleton,True,31,2017.0
W2735138488,fetched_singleton,True,2,2014.0
W2735149099,fetched_singleton,True,1,2012.0
W2735151197,fetched_singleton,True,3,2017.0
W2735225819,fetched_singleton,True,4,2017.0
W2735360649,fetched_singleton,True,4,2015.0
W2735381705,fetched_singleton,True,2,2017.0
W2735407609,fetched_singleton,True,3,2017.0
W2735409225,fetched_singleton,True,4,2017.0
W2735416437,fetched_singleton,True,4,2017.0
W2735438339,fetched_singleton,True,3,2017.0
W2735457220,fetched_singleton,True,12,2017.0
W2735457297,fetched_singleton,True,3,2017.0
W2735457986,fetched_singleton,True,3,2017.0
W2735459691,fetched_singleton,True,3,2017.0
W2735571786,fetched_singleton,True,2,2017.0
W2735592989,fetched_singleton,True,4,2017.0
W2735651935,fetched_singleton,True,4,2017.0
W2735673197,fetched_singleton,True,2,2017.0
W2735684785,fetched_singleton,True,3,2017.0
W2735699069,fetched_singleton,True,7,2017.0
W2735706718,fetched_singleton,True,4,2017.0
W2735733036,fetched_singleton,True,4,2017.0
W2735791521,fetched_singleton,True,4,2017.0
W2735851687,fetched_singleton,True,5,2017.0
W2735862176,fetched_singleton,True,3,2017.0
W2735882127,fetched_singleton,True,7,2017.0
W2735887905,fetched_singleton,True,1,2017.0
W2735911163,fetched_singleton,True,6,2017.0
W2735931873,fetched_singleton,True,2,2017.0
W2735966221,fetched_singleton,True,4,2017.0
W2735988056,fetched_singleton,True,2,2017.0
W2735990162,fetched_singleton,True,4,2017.0
W2736012496,fetched_singleton,True,4,2017.0
W2736027423,fetched_singleton,True,6,2017.0
W2736040965,fetched_singleton,True,5,2017.0
W2736057823,fetched_singleton,True,2,2018.0
W2736067960,fetched_singleton,True,4,2017.0
W2736091366,fetched_singleton,True,2,2017.0
W2736133668,fetched_singleton,True,10,2018.0
W2736139474,fetched_singleton,True,2,2017.0
W2736175436,fetched_singleton,True,2,2017.0
W2736213971,fetched_singleton,True,2,2017.0
W2736255773,fetched_singleton,True,3,2017.0
W2736297631,fetched_singleton,True,1,2017.0
W2736340806,fetched_singleton,True,3,2017.0
W2736352281,fetched_singleton,True,3,2017.0
W2736422420,fetched_singleton,True,6,2017.0
W2736423681,fetched_singleton,True,2,2017.0
W2736458122,fetched_singleton,True,2,2017.0
W2736592352,fetched_singleton,True,7,2018.0
W2736601468,fetched_singleton,True,5,2017.0
W2736618479,fetched_singleton,True,2,2017.0
W2736692911,fetched_singleton,True,1,1998.0
W2736699952,fetched_singleton,True,2,2017.0
W2736821074,fetched_singleton,True,4,2017.0
W2736831476,fetched_singleton,True,4,2017.0
W2737119005,fetched_singleton,True,3,2017.0
W2737162901,fetched_singleton,True,2,2017.0
W2737177195,fetched_singleton,True,2,2018.0
W2737183061,fetched_singleton,True,4,2016.0
W2737306518,fetched_singleton,True,1,2017.0
W2737623643,fetched_singleton,True,1,2017.0
W2737641195,fetched_singleton,True,6,2017.0
W2737641788,fetched_singleton,True,4,2017.0
W2737642455,fetched_singleton,True,1,2017.0
W2737725206,fetched_singleton,True,3,2017.0
W2737901939,fetched_singleton,True,1,2017.0
W2738309652,fetched_singleton,True,3,2017.0
W2738442461,fetched_singleton,True,3,2017.0
W2738478951,fetched_singleton,True,4,2017.0
W2738498529,fetched_singleton,True,2,2017.0
W2738549499,fetched_singleton,True,2,2017.0
W2738706144,fetched_singleton,True,4,2017.0
W2738836551,fetched_singleton,True,4,2017.0
W2738865766,fetched_singleton,True,3,1991.0
W2738891045,fetched_singleton,True,3,2014.0
W2739010165,fetched_singleton,True,3,2017.0
W2739250441,fetched_singleton,True,3,2017.0
W2739264497,fetched_singleton,True,2,2017.0
W2739273495,fetched_singleton,True,4,2017.0
W2739409954,fetched_singleton,True,3,2017.0
W2739464847,fetched_singleton,True,3,2017.0
W2739564891,fetched_singleton,True,4,2017.0
W2739649174,fetched_singleton,True,1,2000.0
W2739663408,fetched_singleton,True,4,2016.0
W2739754451,fetched_singleton,True,3,2017.0
W2739906175,fetched_singleton,True,5,2017.0
W2739909123,fetched_singleton,True,3,2017.0
W2739915423,fetched_singleton,True,6,2019.0
W2739952727,fetched_singleton,True,5,2017.0
W2739978563,fetched_singleton,True,3,2017.0
W2740130372,fetched_singleton,True,3,2017.0
W2740130862,fetched_singleton,True,2,2017.0
W2740161549,fetched_singleton,True,5,2017.0
W2740220421,fetched_singleton,True,3,2017.0
W2740254106,fetched_singleton,True,4,2017.0
W2740279154,fetched_singleton,True,5,2017.0
W2740310865,fetched_singleton,True,9,2017.0
W2740329368,fetched_singleton,True,2,2017.0
W2740330300,fetched_singleton,True,3,2017.0
W2740349831,fetched_singleton,True,5,2017.0
W2740376603,fetched_singleton,True,4,2017.0
W2740457806,fetched_singleton,True,4,2017.0
W2740476102,fetched_singleton,True,1,2017.0
W2740483844,fetched_singleton,True,3,2017.0
W2740646481,fetched_singleton,True,5,2017.0
W2740675210,fetched_singleton,True,4,2017.0
W2740722774,fetched_singleton,True,3,2017.0
W2740740730,fetched_singleton,True,6,2017.0
W2740742367,fetched_singleton,True,9,2017.0
W2740744105,fetched_singleton,True,4,2017.0
W2740745789,fetched_singleton,True,3,2017.0
W2740828438,fetched_singleton,True,5,2017.0
W2740841986,fetched_singleton,True,5,2018.0
W2740847919,fetched_singleton,True,2,2017.0
W2740956688,fetched_singleton,True,2,2017.0
W2740976409,fetched_singleton,True,5,2017.0
W2740995941,fetched_singleton,True,3,2017.0
W2741061345,fetched_singleton,True,2,2017.0
W2741064700,fetched_singleton,True,3,2018.0
W2741068848,fetched_singleton,True,6,2017.0
W2741221537,fetched_singleton,True,3,2017.0
W2741285251,fetched_singleton,True,4,2018.0
W2741318576,fetched_singleton,True,3,2017.0
W2741328615,fetched_singleton,True,2,2018.0
W2741328617,fetched_singleton,True,4,2017.0
W2741361950,fetched_singleton,True,4,2017.0
W2741390934,fetched_singleton,True,3,2017.0
W2741407173,fetched_singleton,True,1,2017.0
W2741420129,fetched_singleton,True,4,2017.0
W2741422284,fetched_singleton,True,2,2017.0
W2741489251,fetched_singleton,True,5,2017.0
W2741495767,fetched_singleton,True,2,2017.0
W2741533112,fetched_singleton,True,2,2017.0
W2741593962,fetched_singleton,True,3,2017.0
W2741609678,fetched_singleton,True,0,2001.0
W2741675276,fetched_singleton,True,7,2017.0
W2741705590,fetched_singleton,True,2,2017.0
W2741840250,fetched_singleton,True,6,2017.0
W2741866430,fetched_singleton,True,8,2017.0
W2741933435,fetched_singleton,True,8,2017.0
W2741942913,fetched_singleton,True,5,2017.0
W2741973633,fetched_singleton,True,3,2017.0
W2742016905,fetched_singleton,True,3,2017.0
W2742100187,fetched_singleton,True,6,2017.0
W2742161170,not_found,False,0,
W2742165006,fetched_singleton,True,3,2017.0
W2742225091,fetched_singleton,True,4,2017.0
W2742244291,fetched_singleton,True,3,2017.0
W2742295185,fetched_singleton,True,2,2017.0
W2742413387,fetched_singleton,True,2,2017.0
W2742433495,fetched_singleton,True,6,2017.0
W2742475488,fetched_singleton,True,2,2017.0
W2742478755,fetched_singleton,True,2,2016.0
W2742479298,fetched_singleton,True,7,2017.0
W2742513757,fetched_singleton,True,4,2017.0
W2742515467,fetched_singleton,True,4,2017.0
W2742658207,fetched_singleton,True,2,2017.0
W2742926802,fetched_singleton,True,2,2017.0
W2743032101,fetched_singleton,True,4,2018.0
W2743151379,fetched_singleton,True,5,2018.0
W2743280555,not_found,False,0,
W2743309925,fetched_singleton,True,2,1998.0
W2743316118,fetched_singleton,True,2,2017.0
W2743322459,fetched_singleton,True,2,2017.0
W2743466729,fetched_singleton,True,6,2017.0
W2743482027,fetched_singleton,True,3,2017.0
W2743636099,fetched_singleton,True,6,2017.0
W2743643499,fetched_singleton,True,3,2017.0
W2743687969,fetched_singleton,True,1,2017.0
W2743782362,fetched_singleton,True,2,2017.0
W2743924600,fetched_singleton,True,2,2017.0
W2744092548,fetched_singleton,True,1,2015.0
W2744093958,fetched_singleton,True,14,2017.0
W2744095836,fetched_singleton,True,5,2017.0
W2744104947,fetched_singleton,True,6,2017.0
W2744208436,fetched_singleton,True,5,2017.0
W2744389017,fetched_singleton,True,4,2017.0
W2744460230,fetched_singleton,True,5,2017.0
W2744496130,fetched_singleton,True,3,2017.0
W2744506216,fetched_singleton,True,9,2017.0
W2744538883,fetched_singleton,True,4,2017.0
W2744716545,fetched_singleton,True,1,2017.0
W2744839249,fetched_singleton,True,4,2017.0
W2744896498,fetched_singleton,True,5,2017.0
W2744897459,fetched_singleton,True,1,2017.0
W2744999500,fetched_singleton,True,2,2017.0
W2745034467,fetched_singleton,True,21,2017.0
W2745133928,fetched_singleton,True,5,2017.0
W2745179117,fetched_singleton,True,5,2017.0
W2745299473,fetched_singleton,True,3,2017.0
W2745560456,fetched_singleton,True,1,2017.0
W2745565856,fetched_singleton,True,2,2017.0
W2745584927,fetched_singleton,True,5,2016.0
W2745639073,fetched_singleton,True,4,2017.0
W2745835299,fetched_singleton,True,2,2017.0
W2745919252,fetched_singleton,True,5,2017.0
W2745934983,fetched_singleton,True,6,2017.0
W2746152268,fetched_singleton,True,3,2017.0
W2746481414,fetched_singleton,True,6,2017.0
W2746496408,fetched_singleton,True,3,2017.0
W2746530484,fetched_singleton,True,2,2017.0
W2746552017,fetched_singleton,True,3,2018.0
W2746600506,fetched_singleton,True,2,2017.0
W2746600820,fetched_singleton,True,5,2017.0
W2746656048,fetched_singleton,True,12,2018.0
W2746677766,fetched_singleton,True,14,2017.0
W2746727911,fetched_singleton,True,4,2017.0
W2746792245,fetched_singleton,True,4,2017.0
W2747214722,fetched_singleton,True,4,2017.0
W2747225378,fetched_singleton,True,4,2017.0
W2747308484,fetched_singleton,True,3,2017.0
W2747329762,fetched_singleton,True,2,2017.0
W2747389795,fetched_singleton,True,2,2017.0
W2747413550,fetched_singleton,True,2,2017.0
W2747419197,fetched_singleton,True,4,2017.0
W2747477340,fetched_singleton,True,4,2017.0
W2747599906,fetched_singleton,True,2,2017.0
W2747632778,fetched_singleton,True,3,1984.0
W2747658086,fetched_singleton,True,1,2017.0
W2747703758,fetched_singleton,True,2,2014.0
W2747820618,fetched_singleton,True,3,2017.0
W2747925685,fetched_singleton,True,1,2017.0
W2747942685,fetched_singleton,True,3,2018.0
W2747950497,fetched_singleton,True,2,2017.0
W2748071319,fetched_singleton,True,3,2017.0
W2748224507,fetched_singleton,True,2,2017.0
W2748531242,fetched_singleton,True,2,2017.0
W2748788934,fetched_singleton,True,2,2017.0
W2748837517,fetched_singleton,True,1,1992.0
W2748853711,fetched_singleton,True,5,2017.0
W2748902989,fetched_singleton,True,4,2017.0
W2748925796,fetched_singleton,True,3,2017.0
W2749008552,fetched_singleton,True,6,2017.0
W2749107309,fetched_singleton,True,2,2017.0
W2749110104,fetched_singleton,True,4,2017.0
W2749168245,fetched_singleton,True,1,2017.0
W2749302087,fetched_singleton,True,1,2017.0
W2749325905,fetched_singleton,True,3,2017.0
W2749429874,fetched_singleton,True,2,2017.0
W2749562936,fetched_singleton,True,8,2017.0
W2749587018,fetched_singleton,True,6,2017.0
W2749589178,fetched_singleton,True,14,2017.0
W2750027471,fetched_singleton,True,3,2017.0
W2750179104,fetched_singleton,True,4,2017.0
W2750370296,fetched_singleton,True,2,2017.0
W2750384547,fetched_singleton,True,3,2017.0
W2750491624,fetched_singleton,True,5,2017.0
W2750578229,fetched_singleton,True,1,2017.0
W2750756391,fetched_singleton,True,4,2017.0
W2750765126,fetched_singleton,True,4,2017.0
W2750765390,fetched_singleton,True,1,2017.0
W2750779823,fetched_singleton,True,0,2021.0
W2750801827,fetched_singleton,True,3,2017.0
W2750805175,fetched_singleton,True,5,2017.0
W2750837442,fetched_singleton,True,7,2017.0
W275084143,fetched_singleton,True,2,2014.0
W2750915892,fetched_singleton,True,1,2010.0
W2750919941,fetched_singleton,True,6,2017.0
W2751009798,fetched_singleton,True,7,2017.0
W2751092273,fetched_singleton,True,3,2017.0
W2751137623,fetched_singleton,True,5,2017.0
W2751166390,fetched_singleton,True,2,2017.0
W2751194474,fetched_singleton,True,2,2017.0
W2751199251,fetched_singleton,True,2,1989.0
W2751199924,fetched_singleton,True,1,2017.0
W2751239020,fetched_singleton,True,6,2017.0
W2751246305,fetched_singleton,True,6,2017.0
W2751258960,fetched_singleton,True,3,2017.0
W2751318774,fetched_singleton,True,0,2019.0
W2751329183,fetched_singleton,True,2,2017.0
W2751343396,fetched_singleton,True,6,2017.0
W2751354592,fetched_singleton,True,12,2016.0
W2751387202,fetched_singleton,True,3,2017.0
W2751393178,fetched_singleton,True,1,2017.0
W2751416425,fetched_singleton,True,3,2017.0
W2751426875,fetched_singleton,True,5,2017.0
W2751428564,fetched_singleton,True,7,2019.0
W2751448157,fetched_singleton,True,3,2017.0
W2751455878,fetched_singleton,True,9,2017.0
W2751465014,fetched_singleton,True,3,2020.0
W2751484799,fetched_singleton,True,3,2017.0
W2751583584,fetched_singleton,True,2,2017.0
W2751601659,fetched_singleton,True,3,1983.0
W2751641401,fetched_singleton,True,3,2017.0
W2751650279,fetched_singleton,True,3,2017.0
W2751658790,fetched_singleton,True,3,2017.0
W2751671024,fetched_singleton,True,3,2017.0
W2751696670,fetched_singleton,True,8,2017.0
W2751714866,fetched_singleton,True,3,2017.0
W2751718667,fetched_singleton,True,5,2017.0
W2751789463,fetched_singleton,True,3,2016.0
W2751791540,fetched_singleton,True,4,2017.0
W2751808960,fetched_singleton,True,5,2017.0
W2751836142,fetched_singleton,True,4,2017.0
W2751836918,fetched_singleton,True,1,2017.0
W2751848028,fetched_singleton,True,5,2017.0
W2751853904,fetched_singleton,True,6,2017.0
W2751862591,fetched_singleton,True,0,1958.0
W2751862727,fetched_singleton,True,5,2017.0
W2751878617,fetched_singleton,True,3,2017.0
W2751901725,fetched_singleton,True,3,2017.0
W2751903978,fetched_singleton,True,5,2017.0
W2751925665,fetched_singleton,True,4,2017.0
W2751945566,fetched_singleton,True,9,2017.0
W2751966562,fetched_singleton,True,3,2017.0
W2751989915,fetched_singleton,True,4,2017.0
W2751990569,fetched_singleton,True,3,2017.0
W2752005949,fetched_singleton,True,2,2017.0
W2752025688,fetched_singleton,True,1,2017.0
W2752037867,fetched_singleton,True,4,2017.0
W2752061190,fetched_singleton,True,1,1970.0
W2752075430,fetched_singleton,True,1,2016.0
W2752078705,fetched_singleton,True,5,2017.0
W2752111208,fetched_singleton,True,2,2017.0
W2752111507,fetched_singleton,True,6,2017.0
W2752112864,fetched_singleton,True,1,2017.0
W2752155394,fetched_singleton,True,3,2017.0
W2752188526,fetched_singleton,True,5,2017.0
W2752249927,fetched_singleton,True,2,2017.0
W2752252621,fetched_singleton,True,3,2017.0
W2752261840,fetched_singleton,True,1,2017.0
